postcode,locality,region,long,lat,territory,island
"7143","Port Motueka","Tasman","173.0112","-41.1127","Tasman District","South Island"
"7144","Upper Moutere","Tasman","173.0061","-41.2696","Tasman District","South Island"
"7145","Rai Valley","Marlborough","173.5831","-41.228","Marlborough District","South Island"
"7146","Riwaka","Tasman","172.9971","-41.085","Tasman District","South Island"
"7150","Havelock","Marlborough","173.767","-41.2786","Marlborough District","South Island"
"7173","Mahana","Tasman","173.0318","-41.2375","Tasman District","South Island"
"7175","Braeburn","Tasman","172.9868","-41.2153","Tasman District","South Island"
"7178","Havelock","Marlborough","173.7316","-41.3084","Marlborough District","South Island"
"7182","Onekaka","Tasman","172.737","-40.7728","Tasman District","South Island"
"7183","East Takaka","Tasman","172.8863","-40.9481","Tasman District","South Island"
"7192","Tinline","Marlborough","173.5246","-41.2755","Marlborough District","South Island"
"7193","Kapowai","Marlborough","173.8039","-40.9131","Marlborough District","South Island"
"7194","Rai Valley","Marlborough","173.6329","-41.1742","Marlborough District","South Island"
"7195","Tira-ora","Marlborough","173.8206","-41.1272","Marlborough District","South Island"
"7196","Ngatimoti","Tasman","172.8726","-41.2123","Tasman District","South Island"
"7197","Sandy Bay","Tasman","172.9848","-41.0172","Tasman District","South Island"
"7198","Kairuru","Tasman","172.9351","-41.0302","Tasman District","South Island"
"7201","Blenheim Central","Marlborough","173.9572","-41.5456","Marlborough","South Island"
"7201","Islington","Marlborough","173.9572","-41.5456","Marlborough","South Island"
"7201","Mayfield","Marlborough","173.9572","-41.5456","Marlborough","South Island"
"7201","Omaka","Marlborough","173.9572","-41.5456","Marlborough","South Island"
"7201","Redwoodtown","Marlborough","173.9572","-41.5456","Marlborough","South Island"
"7201","Riversdale","Marlborough","173.9572","-41.5456","Marlborough","South Island"
"7201","Springlands","Marlborough","173.9572","-41.5456","Marlborough","South Island"
"7201","Taylor Pass","Marlborough","173.9572","-41.5456","Marlborough","South Island"
"7201","Thomsons Ford","Marlborough","173.9572","-41.5456","Marlborough","South Island"
"7201","Witherlea","Marlborough","173.9572","-41.5456","Marlborough District","South Island"
"7201","Yelverton","Marlborough","173.9572","-41.5456","Marlborough","South Island"
"7202","Grovetown","Marlborough","173.9648","-41.4767","Marlborough District","South Island"
"7202","Spring Creek","Marlborough","173.9648","-41.4767","Marlborough","South Island"
"7204","Hawkesbury","Marlborough","173.8293","-41.5056","Marlborough","South Island"
"7204","Renwick","Marlborough","173.8293","-41.5056","Marlborough District","South Island"
"7206","Renwick","Marlborough","173.8649","-41.5149","Marlborough District","South Island"
"7206","Woodbourne","Marlborough","173.8649","-41.5149","Marlborough","South Island"
"7210","Seddon","Marlborough","174.071","-41.6695","Marlborough District","South Island"
"7220","Picton","Marlborough","174.0192","-41.2933","Marlborough District","South Island"
"7220","Waikawa","Marlborough","174.0192","-41.2933","Marlborough","South Island"
"7240","Witherlea","Marlborough","173.9573","-41.5137","Marlborough District","South Island"
"7241","Blenheim","Marlborough","173.9353","-41.5093","Marlborough District","South Island"
"7242","Witherlea","Marlborough","173.9552","-41.5301","Marlborough District","South Island"
"7243","Renwick","Marlborough","173.8276","-41.5077","Marlborough District","South Island"
"7244","Spring Creek","Marlborough","173.9618","-41.4611","Marlborough District","South Island"
"7246","Tuamarina","Marlborough","173.9632","-41.4301","Marlborough District","South Island"
"7247","Seddon","Marlborough","174.076","-41.6736","Marlborough District","South Island"
"7248","Ward","Marlborough","174.1308","-41.8292","Marlborough District","South Island"
"7250","Picton","Marlborough","174.007","-41.2913","Marlborough District","South Island"
"7251","Waikawa","Marlborough","174.0483","-41.2669","Marlborough District","South Island"
"7260","Kekerengu","Canterbury","174.0105","-42.0033","Kaikoura District","South Island"
"7271","Hillersden","Marlborough","173.4386","-41.7462","Marlborough District","South Island"
"7272","Renwick","Marlborough","173.8533","-41.5682","Marlborough District","South Island"
"7273","Tuamarina","Marlborough","173.9266","-41.4053","Marlborough District","South Island"
"7274","Upcot","Marlborough","173.5384","-41.9176","Marlborough District","South Island"
"7275","Te Rou","Marlborough","173.3532","-41.467","Marlborough District","South Island"
"7276","Avondale","Marlborough","173.509","-41.7268","Marlborough District","South Island"
"7281","Waikawa","Marlborough","174.0824","-41.2286","Marlborough District","South Island"
"7282","Manaroa","Marlborough","174.0599","-41.1392","Marlborough District","South Island"
"7284","Whakatahuri","Marlborough","174.083","-41.0251","Marlborough District","South Island"
"7285","Taimate","Marlborough","174.0725","-41.7703","Marlborough District","South Island"
"7300","Kaikoura","Canterbury","173.6889","-42.4066","Kaikoura","South Island"
"7300","Kaikoura Flat","Canterbury","173.6889","-42.4066","Kaikoura","South Island"
"7300","Kaikoura Peninsula","Canterbury","173.6889","-42.4066","Kaikoura","South Island"
"7300","South Bay","Canterbury","173.6889","-42.4066","Kaikoura","South Island"
"7300","Waioruarangi","Canterbury","173.6889","-42.4066","Kaikoura District","South Island"
"7310","Cheviot","Canterbury","173.2755","-42.8133","Hurunui District","South Island"
"7332","Waiau","Canterbury","173.0461","-42.6533","Hurunui District","South Island"
"7334","Hanmer Forest Park","Canterbury","172.8222","-42.5167","Hurunui","South Island"
"7334","Hanmer Springs","Canterbury","172.8222","-42.5167","Hurunui District","South Island"
"7340","Kaikoura Suburban","Canterbury","173.6637","-42.3891","Kaikoura District","South Island"
"7341","Cheviot","Canterbury","173.2738","-42.8123","Hurunui District","South Island"
"7343","Waiau","Canterbury","173.0396","-42.6555","Hurunui District","South Island"
"7345","Culverden","Canterbury","172.8473","-42.7747","Hurunui District","South Island"
"7348","Hawarden","Canterbury","172.6428","-42.9236","Hurunui District","South Island"
"7360","Hanmer Springs","Canterbury","172.8294","-42.5213","Hurunui District","South Island"
"7371","Langridge","Canterbury","173.5325","-42.1653","Kaikoura District","South Island"
"7373","Charwell Forks","Canterbury","173.3735","-42.4375","Hurunui District","South Island"
"7374","Goose Bay","Canterbury","173.5086","-42.4831","Kaikoura District","South Island"
"7379","Waiau","Canterbury","173.0303","-42.6926","Hurunui District","South Island"
"7381","Spotswood","Canterbury","173.2882","-42.7774","Hurunui District","South Island"
"7382","Ethelton","Canterbury","173.1121","-42.7904","Hurunui District","South Island"
"7383","Domett","Canterbury","173.2276","-42.885","Hurunui District","South Island"
"7384","Hawkeswood","Canterbury","173.3387","-42.6505","Hurunui District","South Island"
"7385","Masons Flat","Canterbury","172.4233","-42.7342","Hurunui District","South Island"
"7387","Tormore","Canterbury","173.0928","-42.9805","Hurunui District","South Island"
"7391","Rotherham","Canterbury","172.9548","-42.76","Hurunui District","South Island"
"7392","Hanmer Springs","Canterbury","172.5659","-42.5739","Hurunui District","South Island"
"7395","Hanmer Springs","Canterbury","172.8612","-42.4038","Hurunui District","South Island"
"7400","Bells","Canterbury","172.5992","-43.3058","Waimakariri District","South Island"
"7400","Fernside","Canterbury","172.5992","-43.3058","Waimakariri","South Island"
"7400","Rangiora","Canterbury","172.5992","-43.3058","Waimakariri","South Island"
"7400","Tuahiwi","Canterbury","172.5992","-43.3058","Waimakariri","South Island"
"7400","Waikuku","Canterbury","172.5992","-43.3058","Waimakariri","South Island"
"7402","Waikuku","Canterbury","172.7162","-43.2838","Waimakariri","South Island"
"7402","Waikuku Beach","Canterbury","172.7162","-43.2838","Waimakariri District","South Island"
"7410","Amberley","Canterbury","172.7382","-43.1451","Hurunui District","South Island"
"7420","Waikari","Canterbury","172.692","-42.9673","Hurunui District","South Island"
"7430","Oxford","Canterbury","172.1896","-43.2993","Waimakariri District","South Island"
"7430","Starvation Hill","Canterbury","172.1896","-43.2993","Waimakariri","South Island"
"7440","Bells","Canterbury","172.5954","-43.3035","Waimakariri District","South Island"
"7441","Amberley","Canterbury","172.7302","-43.1546","Hurunui District","South Island"
"7442","Waikari","Canterbury","172.6851","-42.9672","Hurunui District","South Island"
"7443","Oxford","Canterbury","172.194","-43.2977","Waimakariri District","South Island"
"7444","Cust","Canterbury","172.3793","-43.3114","Waimakariri District","South Island"
"7445","Sefton","Canterbury","172.6683","-43.2486","Waimakariri District","South Island"
"7446","Leithfield","Canterbury","172.7539","-43.2104","Hurunui District","South Island"
"7447","Waipara","Canterbury","172.7558","-43.0598","Hurunui District","South Island"
"7448","Waikuku Beach","Canterbury","172.7164","-43.2867","Waimakariri District","South Island"
"7471","West Eyreton","Canterbury","172.3985","-43.356","Waimakariri District","South Island"
"7472","North Loburn","Canterbury","172.5438","-43.1561","Waimakariri District","South Island"
"7473","Waikuku","Canterbury","172.6558","-43.2928","Waimakariri District","South Island"
"7474","North Loburn","Canterbury","172.3884","-43.2203","Waimakariri District","South Island"
"7481","Amberley","Canterbury","172.7248","-43.1628","Waimakariri District","South Island"
"7482","Waipara","Canterbury","172.6438","-43.101","Hurunui District","South Island"
"7483","Omihi","Canterbury","172.8703","-43.0041","Hurunui District","South Island"
"7491","Waikari","Canterbury","172.6468","-42.973","Hurunui District","South Island"
"7495","Oxford","Canterbury","172.1779","-43.2101","Waimakariri District","South Island"
"7500","Sheffield","Canterbury","172.0202","-43.3895","Selwyn District","South Island"
"7510","Darfield","Canterbury","172.1154","-43.4859","Selwyn District","South Island"
"7520","Akaroa","Canterbury","172.9632","-43.8126","Christchurch City","South Island"
"7540","Sheffield","Canterbury","172.0163","-43.3872","Christchurch City","South Island"
"7541","Darfield","Canterbury","172.1106","-43.4898","Selwyn District","South Island"
"7542","Akaroa","Canterbury","172.9668","-43.8053","Christchurch City","South Island"
"7543","Kirwee","Canterbury","172.2168","-43.5009","Selwyn District","South Island"
"7544","Hororata","Canterbury","171.9775","-43.5436","Selwyn District","South Island"
"7545","Duvauchelle","Canterbury","172.9324","-43.7503","Christchurch City","South Island"
"7546","Little River","Canterbury","172.791","-43.7703","Christchurch City","South Island"
"7548","Doyleston","Canterbury","172.3276","-43.748","Selwyn District","South Island"
"7571","Hawkins","Canterbury","172.0706","-43.4717","Selwyn District","South Island"
"7572","Lake Coleridge","Canterbury","171.6068","-43.2868","Selwyn District","South Island"
"7580","Craigieburn","Canterbury","171.8273","-43.1316","Selwyn District","South Island"
"7581","Akaroa","Canterbury","172.9815","-43.8041","Christchurch City","South Island"
"7582","Wainui","Canterbury","172.9051","-43.8233","Christchurch City","South Island"
"7583","Robinsons Bay","Canterbury","172.9876","-43.7354","Christchurch City","South Island"
"7591","Ataahua","Canterbury","172.6341","-43.7998","Christchurch City","South Island"
"7600","Burnham","Canterbury","172.2987","-43.6162","Selwyn District","South Island"
"7602","Southbridge","Canterbury","172.2416","-43.804","Selwyn District","South Island"
"7604","Prebbleton","Canterbury","172.5143","-43.583","Selwyn District","South Island"
"7608","Lincoln","Canterbury","172.4835","-43.6416","Selwyn District","South Island"
"7610","Tuahiwi","Canterbury","172.6648","-43.3206","Waimakariri","South Island"
"7610","Woodend","Canterbury","172.6648","-43.3206","Waimakariri District","South Island"
"7610","Woodend Beach","Canterbury","172.6648","-43.3206","Waimakariri","South Island"
"7614","Rolleston","Canterbury","172.377","-43.6013","Selwyn District","South Island"
"7616","Springston","Canterbury","172.4224","-43.6444","Selwyn District","South Island"
"7630","Camside","Canterbury","172.6766","-43.3848","Waimakariri","South Island"
"7630","Kaiapoi","Canterbury","172.6766","-43.3848","Waimakariri District","South Island"
"7630","Kairaki Beach","Canterbury","172.6766","-43.3848","Waimakariri","South Island"
"7630","Pines Beach","Canterbury","172.6766","-43.3848","Waimakariri","South Island"
"7632","Leeston","Canterbury","172.2977","-43.7612","Selwyn District","South Island"
"7640","Lincoln","Canterbury","172.4841","-43.6405","Selwyn District","South Island"
"7641","Woodend","Canterbury","172.6659","-43.3224","Waimakariri District","South Island"
"7642","Southbridge","Canterbury","172.2516","-43.8115","Selwyn District","South Island"
"7643","Rolleston","Canterbury","172.376","-43.5927","Selwyn District","South Island"
"7644","Kaiapoi","Canterbury","172.6588","-43.3825","Waimakariri District","South Island"
"7645","Tai Tapu","Canterbury","172.5484","-43.6618","Selwyn District","South Island"
"7646","Coalgate","Canterbury","171.9644","-43.4833","Selwyn District","South Island"
"7647","Lincoln","Canterbury","172.4691","-43.643","Selwyn District","South Island"
"7649","Springfield","Canterbury","171.9272","-43.3371","Selwyn District","South Island"
